Sentence #0,
@,O
garimaguptabjp,O
@,O
adeshguptabjp,O
@,O
MCDdelhi,O
@,O
narendramodi,O
@,O
PMOIndia,O
@,O
ArvindKejriwal,B-PER
@,O
SatyendarJain,O
This,O
is,O
the,O
situation,O
of,O
Mahatma,B-LOC
Gandhi,I-LOC
Road,I-LOC
Adarsh,B-LOC
Nagar,I-LOC
Delhi,B-LOC
33,B-MISC
from,O
past,B-TIM
1,I-TIM
month,I-TIM
authority,O
waiting,O
for,O
some,O
accident,O
or,O
for,O
election,O
time,O
to,O
come,O
pic.twitter.com/hk6JaMBeJ0,O
Sentence #1,
@,O
Delhi,B-ORG
police,I-ORG
Adarsh,B-LOC
Nagar,I-LOC
can,O
we,O
do,O
something,O
for,O
youth,O
driving,O
bikes,O
without,O
helmets,O
and,O
unauthorised,O
parking,O
.,O
Accident,O
in,O
waiting,O
Sentence #2,
@,O
Adarsh,B-LOC
Nagar,I-LOC
Delhi,B-ORG
police,I-ORG
.,O
Can,O
we,O
check,O
young,O
children,O
driving,O
bikes,O
without,O
helmets,O
and,O
unauthorised,O
car,O
parking,O
.,O
Accident,O
in,O
waiting,O
.,O
Sentence #3,
Respect,O
.,O
Docs,O
at,O
aiims,B-LOC
delhi,I-LOC
removed,O
&,O
saved,O
life,O
of,O
a,O
man,O
who,O
was,O
victim,O
of,O
an,O
accident,O
at,O
mathura,O
&,O
had,O
a,O
iron,O
rod,O
lodged,O
in,O
his,O
brain,O
.,O
Sentence #4,
A,O
rare,O
successful,O
surgery,O
performed,O
at,O
AIIMS,B-LOC
Delhi,B-LOC
:,O
A,O
30,B-TIM
year,O
old,O
man,O
during,O
his,O
motor,O
bike,O
accident,O
was,O
thrown,O
o,O
...,O
http,O
:,O
//bit.ly/bv3It3,O
Sentence #5,
Aiims,B-LOC
flyover,I-LOC
is,O
clogged,O
due,O
to,O
some,O
accident,O
#,O
delhi,O
#,O
traffic,O
via,O
@,O
meerasapra,O
Sentence #6,
Aiims,B-LOC
flyover,I-LOC
is,O
clogged,O
due,O
to,O
some,O
accident,O
#,O
delhi,O
#,O
traffic,O
Sentence #7,
RT,O
@,O
aanteladda,O
:,O
Hunting,O
for,O
a,O
good,O
driver,O
.,O
#,O
Delhi,B-LOC
AIIMS,I-LOC
area,I-LOC
.,O
Our,O
driver,O
had,O
an,O
accident,O
on,O
his,O
bike,O
broken,O
kneecap,O
.,O
Sentence #8,
Hunting,O
for,O
a,O
good,O
driver,O
.,O
#,O
Delhi,B-LOC
AIIMS,I-LOC
area,I-LOC
.,O
Our,O
driver,O
had,O
an,O
accident,O
on,O
his,O
bike,O
broken,O
kneecap,O
.,O
Sentence #9,
Hit,O
&,O
run,O
accident,O
on,O
aiims,B-LOC
flyover,I-LOC
..,O
drive,O
carefully,O
delhi,O
people,O
..,O
humble,O
request,O
...,O
there,O
are,O
lives,O
at,O
risk,O
..,O
pic.twitter.com/bYAJjdz9bz,O
Sentence #10,
Can,O
somebody,O
tell,O
me,O
why,O
#,O
rape,O
and,O
#,O
accident,O
victims,O
are,O
taken,O
to,O
#,O
AIIMS,B-LOC
Trauma,I-LOC
Centre,I-LOC
in,O
Delhi,B-LOC
when,O
there,O
are,O
many,O
hospitals,O
on,O
the,O
way,O
?,O
Sentence #11,
New,B-LOC
Delhi,I-LOC
-,O
Traffic,O
movement,O
is,O
slow,O
on,O
Ring,B-LOC
Road,I-LOC
AIIMS,B-LOC
twds,O
Hyaat,B-ORG
..,O
accident,O
between,O
few,O
cars,O
at,O
Bhikaji,B-LOC
Cama,I-LOC
Place,I-LOC
...,O
Sentence #12,
Y'day,O
met,O
an,O
accident,O
admitted,O
in,O
AIIMS,B-LOC
Delhi,B-LOC
